bbl,address,bldgtype,ess,gfa,numbldgs,eui,energy (kBtu),bin,primary_type,other_types_dict, electricity , natural_gas , steam , fuel_4 , fuel_2 , elec kbtu , gas kbtu , total kbtu , EUI 
4157710064,439 Beach 22nd Street,Multifamily Housing,26,85814,1,157.7,13531055.6,4301173,Multifamily Housing,"{'Multifamily Housing': 85814.0, 'Parking': 1750.0}"," 1,202,252 "," 8,795,800 ",,,,,,,
4098230009,169-04 88th Avenue,Multifamily Housing,24,40344,1,198.3,7999202.7,4210147,Multifamily Housing,"{'Multifamily Housing': 40344.0, 'Parking': 1625.0}"," 881,947 "," 4,745,100 ",,,,,,,
4050210025,40-04 Bowne St,Multifamily Housing,39,101024,1,128.9,13020010.5,4113632,Multifamily Housing,"{'Multifamily Housing': 91297.0, 'Other': 9727.0}"," 1,608,560 "," 7,536,706 ",,,,,,,
1022200043,10-20 Post Avenue,Multifamily Housing,76,87600,1,107.6,9426511.2,1064761,Multifamily Housing,," 1,614,386 "," 4,282,587 ",,,,,,,
1021140035,1920 Amsterdam Avenue,Multifamily Housing,8,181278,1,172.1,31191221.9,1062692,Multifamily Housing,," 4,341,870 "," 16,227,215 ",,,,,,,
1020720030,1626 Amsetrdam Avenue,Multifamily Housing,28,63000,1,135.1,8508678.4,1061768,Multifamily Housing,," 1,375,011 "," 4,149,130 ",,,,,,,
2031250001,2105 Daly Avenue,Multifamily Housing,2,73824,1,231.2,17069488.5,2013174,Multifamily Housing,," 2,554,442 "," 9,083,764 ",,,,,,,
1015950001,20-30 Lenox Avenue,Multifamily Housing,58,123328,3,119,14679715.9,1051407,Multifamily Housing,," 1,999,143 "," 8,146,219 ",,,,,,,
3018610020,1330 Fulton Street,Multifamily Housing,48,59323,1,135.4,8033724.8,3053758,Multifamily Housing,," 1,216,837 "," 4,050,000 ",,,,,,,
1009340015,332 East 29th Street,Multifamily Housing,60,165739,2,130,21540961.2,1020612,Multifamily Housing,," 2,769,507 "," 33,244 ",,," 12,113,516 ",,,,
1016130006,1600 Madison Avenue,Multifamily Housing,43,287189,3,143.8,41302069.2,1076337,Multifamily Housing,," 6,649,452 "," 1,460,966 ",,," 19,117,416 ",,,,
1016720001,1952 Second Avenue,Multifamily Housing,29,93939,1,156,14650747.4,1052651,Multifamily Housing,," 2,020,809 "," 7,965,634 ",,,,,,,
1018430020,152-164 Manhattan Avenue,Multifamily Housing,60,75164,4,123.9,9314210.2,1055687,Multifamily Housing,," 1,288,760 "," 5,019,030 ",,,,,,,
1016170007,1680 Madison Avenue,Multifamily Housing,32,138390,1,152.3,21083310.9,1051628,Multifamily Housing,," 2,891,979 "," 11,585,228 ",,,,,,,
4050530011,147-25 Sanford Ave,Multifamily Housing,40,76670,1,133.1,10205565.5,4114815;4832058,Multifamily Housing,," 1,061,215 "," 6,411,200 ",,,,,,,
2032710210,180 Van Cortlandt South,Multifamily Housing,28,53000,1,169,8958003.1,2016221,Multifamily Housing,"{'Multifamily Housing': 53000.0, 'Parking': 0.0}"," 1,074,566 "," 302,730 ",," 4,884,941 ",,,,,
1012240029,100 West 94th Street / 101 West 93rd Street / 680 Columbus Avenue,Multifamily Housing,18,209502,1,164.3,34424721.4,1084572,Multifamily Housing,," 5,396,346 "," 4,027,377 "," 11,014,961 ",,,,,,
1019610039,420 West 118th Street,Office,71,423521,1,215.6,91323408.2,1059497,Office,," 29,083,888 ",,,,,,,,
1000650010,11 Maiden Lane,Multifamily Housing,11,63146,1,182.1,11499107.5,1001098,Multifamily Housing,"{'Food Service': 4792.0, 'Other': 4792.0, 'Multifamily Housing': 53562.0}"," 1,122,869 "," 7,451,349 ",,,,,,,
1005110001,568 Broadway,Office,41,353419,1,182,64307072.7,1007942,Office,"{'Other': 11544.0, 'Retail Store': 33463.0, 'Office': 308412.0}"," 20,814,477 ",,,,,,,,
2028440021,1465-1477 Townsend Ave,Multifamily Housing,81,104289,2,117.7,12273663.8,2008110,Multifamily Housing,," 1,405,546 "," 6,945,797 ",,,,,,,
2028450020,1550 Townsend Ave,Multifamily Housing,61,66261,1,134.7,8923181.8,2008123,Multifamily Housing,," 1,066,209 "," 4,930,344 ",,,,,,,
1015020023,51 East 90th Street,Multifamily Housing,70,51475,1,118.8,6117392.2,1046985,Multifamily Housing,," 796,908 "," 3,151,597 ",,,,,,,
1005480024,303 Mercer Street,Multifamily Housing,50,86322,2,139.7,12059787.6,1008836;1084933,Multifamily Housing,," 967,023 "," 7,741,214 ",,,,,,,
5029220265,140 PARK HILL AVE ,Multifamily Housing,86,408800,3,103.7,42386047.3,5116727;5109255;5109256,Multifamily Housing,," 6,644,029 "," 18,234,703 ",,,,,,,
5029220150,225 PARKHILL AVE ,Multifamily Housing,60,312480,3,134.2,41948343,5106235;5106233,Multifamily Housing,," 5,612,366 "," 21,514,300 ",,,,,,,
5029220001,240 PARKHILL AVE ,Multifamily Housing,45,429240,3,138.2,59317011.2,5106239;5106237;5106238,Multifamily Housing,," 6,512,884 "," 34,451,303 ",,,,,,,
2032590022,2840 Bailey Avenue,Multifamily Housing,12,86402,1,150.7,13017211.6,2015867,Multifamily Housing,," 1,472,395 "," 598,870 ",," 8,183,854 ",,,,,
2044320028,754 Mace Avenue,Multifamily Housing,57,67390,1,85.7,5778615.3,2051318,Multifamily Housing,," 782,371 "," 327,427 ",," 3,212,058 ",,,,,
2032400037,212 West Kingsbridge Road,Multifamily Housing,18,58990,1,150.3,8863871.2,2015210,Multifamily Housing,," 1,240,632 "," 424,310 ",," 4,903,763 ",,,,,
4097120102,14135 85 RD,Multifamily Housing,87,179273,2,108,19364528.5,4457398,Multifamily Housing,," 3,083,219 "," 8,911,600 ",,,,,,,
